,tamano_m2,habitaciones,banos,planta_cod,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion_cod,estado_cod,municipio_cod,ratio_hab_m2,ratio_banos_hab
6323,0.09533685336342372,-0.7109314454573135,-1.217864444691096,1.6586778950229695,0.657897391340961,-0.8065983007036439,1.0096465255838731,-1.3462698958242274,0.34277712970072327,-0.5053495138311116,-0.6706140651236874,-0.5669208036202978
6062,1.0990885760308335,1.4228871238278837,-1.217864444691096,-1.515217809192433,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,-1.3342146985807015,-1.001919667348044,0.06400074395745144,-0.9868787305657806
7197,-1.0371009875946797,-1.4222043018857125,1.229218911463654,-1.515217809192433,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-0.008779360314179323,-0.8346175770276042,2.932728587592059
11934,-1.6290571317318703,1.4228871238278837,-1.217864444691096,1.6586778950229695,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-1.3462698958242274,0.34277712970072327,-0.008779360314179323,3.4777663117812168,-0.9868787305657806
3838,1.2020374706633885,-1.4222043018857125,1.229218911463654,0.6007126602845019,0.657897391340961,1.239774493856037,1.0096465255838731,0.4405610340762655,0.34277712970072327,0.9843609467196853,-1.20638834120872,2.932728587592059
10595,0.32697186628667213,0.7116142673994847,-1.217864444691096,0.07173004291526817,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,0.34277712970072327,-1.4984898208649762,0.051376252423612684,-0.9168857427415336
1597,0.30123464262853344,-0.7109314454573135,-1.217864444691096,0.07173004291526817,0.657897391340961,1.239774493856037,1.0096465255838731,1.333976499026512,0.34277712970072327,0.487790793202753,-0.7250299769074754,-0.5669208036202978
12363,-0.4451448434574893,-1.4222043018857125,-1.217864444691096,-0.45725257445396555,-1.519993867070589,-0.8065983007036439,1.0096465255838731,0.4405610340762655,-1.3342146985807015,1.4809311002366177,-0.9991143325763446,0.13300907462217346
1097,-1.011363763936541,0.00034141097108565714,1.229218911463654,1.1296952776537357,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-1.3462698958242274,0.34277712970072327,1.4809311002366177,0.4963463444313839,0.13300907462217346
394,-0.9598893166202636,-1.4222043018857125,0.005677233386278993,-0.9862351918231993,0.657897391340961,1.239774493856037,1.0096465255838731,-0.4528544308739809,0.34277712970072327,-0.5053495138311116,-0.8617953018573961,1.5328688311071164
9015,0.9189280104238626,-0.7109314454573135,-1.217864444691096,1.1296952776537357,0.657897391340961,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,2.0197689579821483,-1.4984898208649762,-0.8529809046153013,-0.5669208036202978
4400,0.5586068792099206,0.00034141097108565714,0.005677233386278993,-1.515217809192433,0.657897391340961,1.239774493856037,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-0.008779360314179323,-0.4188389509001904,-0.33361084420614084
2820,-0.8569404219877087,0.7116142673994847,-1.217864444691096,-0.45725257445396555,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,0.34277712970072327,-0.5053495138311116,0.9628965019048364,-0.9168857427415336
11263,-0.08482371224354729,0.00034141097108565714,0.005677233386278993,-0.45725257445396555,0.657897391340961,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-1.001919667348044,-0.16764130253500403,-0.33361084420614084
1180,-0.7797287510132926,0.00034141097108565714,0.005677233386278993,1.6586778950229695,-1.519993867070589,1.239774493856037,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-0.5053495138311116,0.27569191296999274,-0.33361084420614084
7532,-0.21350983053424086,0.00034141097108565714,-1.217864444691096,-1.515217809192433,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,-1.3342146985807015,0.487790793202753,-0.10290960084089835,-0.800230763034455
1911,-0.7539915273551538,0.7116142673994847,1.229218911463654,0.6007126602845019,0.657897391340961,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,0.34277712970072327,0.9843609467196853,0.8435250705950902,-0.2169558644990622
8608,-0.5480937380900441,-0.7109314454573135,1.229218911463654,1.1296952776537357,0.657897391340961,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,-1.001919667348044,-0.43889795725316116,0.8329389528646448
11510,-1.4231593424667606,1.4228871238278837,1.229218911463654,-0.45725257445396555,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,-1.3342146985807015,1.4809311002366177,2.7771590121947436,-0.42693482797180365
2214,-0.21350983053424086,0.00034141097108565714,0.005677233386278993,0.07173004291526817,-1.519993867070589,1.239774493856037,1.0096465255838731,0.4405610340762655,0.34277712970072327,-1.4984898208649762,-0.10290960084089835,-0.33361084420614084
11733,-1.2944732241760668,0.00034141097108565714,-1.217864444691096,0.07173004291526817,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-0.4528544308739809,-1.3342146985807015,-0.5053495138311116,0.8530314648223782,-0.800230763034455
5171,0.5328696555517819,-0.7109314454573135,1.229218911463654,0.07173004291526817,0.657897391340961,-0.8065983007036439,-0.9904456407867155,1.333976499026512,0.34277712970072327,-0.008779360314179323,-0.7784230332066058,0.8329389528646448
7757,1.510884154561053,1.4228871238278837,0.005677233386278993,-0.45725257445396555,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,1.333976499026512,0.34277712970072327,-1.001919667348044,-0.08365412778335363,-0.7069067792687921
3894,-0.16203538321796343,0.7116142673994847,1.229218911463654,0.07173004291526817,-1.519993867070589,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,1.4809311002366177,0.3319734416096907,-0.2169558644990622
8168,-0.7539915273551538,0.00034141097108565714,-1.217864444691096,0.07173004291526817,0.657897391340961,1.239774493856037,1.0096465255838731,0.4405610340762655,-1.3342146985807015,-0.5053495138311116,0.25412862850321694,-0.800230763034455
11899,0.97040245774014,1.4228871238278837,-1.217864444691096,1.1296952776537357,0.657897391340961,-0.8065983007036439,-0.9904456407867155,1.333976499026512,-1.3342146985807015,-0.5053495138311116,0.11660279201511325,-0.9868787305657806
5533,-0.110560935901686,0.00034141097108565714,-1.217864444691096,-0.45725257445396555,-1.519993867070589,1.239774493856037,1.0096465255838731,0.4405610340762655,2.0197689579821483,-0.5053495138311116,-0.15517445628280604,-0.800230763034455
5035,0.32697186628667213,-0.7109314454573135,-1.217864444691096,-0.45725257445396555,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-1.4984898208649762,-0.7313422226743947,-0.5669208036202978
4687,-1.4231593424667606,0.00034141097108565714,1.229218911463654,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,-1.3342146985807015,-1.4984898208649762,1.0606711282078853,0.13300907462217346
11024,1.510884154561053,-0.7109314454573135,0.005677233386278993,1.1296952776537357,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,-1.3342146985807015,1.4809311002366177,-0.9418980697767828,0.13300907462217346
9992,0.42992076091922704,0.7116142673994847,0.005677233386278993,0.6007126602845019,0.657897391340961,1.239774493856037,1.0096465255838731,0.4405610340762655,0.34277712970072327,0.487790793202753,0.0028355717973796127,-0.5669208036202978
12212,1.2535119179796659,1.4228871238278837,1.229218911463654,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-1.001919667348044,0.005191000787394805,-0.42693482797180365
1691,-0.16203538321796343,0.7116142673994847,-1.217864444691096,0.07173004291526817,-1.519993867070589,1.239774493856037,-0.9904456407867155,-0.4528544308739809,-1.3342146985807015,1.4809311002366177,0.3319734416096907,-0.9168857427415336
10776,-0.470882067115628,0.00034141097108565714,0.005677233386278993,-0.45725257445396555,0.657897391340961,1.239774493856037,1.0096465255838731,-0.4528544308739809,0.34277712970072327,-0.5053495138311116,0.04721285627947419,-0.33361084420614084
123,-0.290721501508657,1.4228871238278837,0.005677233386278993,1.1296952776537357,-1.519993867070589,1.239774493856037,1.0096465255838731,-0.4528544308739809,2.0197689579821483,-1.4984898208649762,0.9077167623080664,-0.7069067792687921
7180,0.9961396813982788,-1.4222043018857125,-1.217864444691096,1.1296952776537357,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,2.0197689579821483,-0.008779360314179323,-1.1900878190066708,0.13300907462217346
1952,-0.7797287510132926,-1.4222043018857125,1.229218911463654,-0.9862351918231993,0.657897391340961,-0.8065983007036439,1.0096465255838731,-1.3462698958242274,0.34277712970072327,1.4809311002366177,-0.9174764941916038,2.932728587592059
11788,1.1763002470052497,0.7116142673994847,1.229218911463654,-0.45725257445396555,-1.519993867070589,-0.8065983007036439,1.0096465255838731,0.4405610340762655,-1.3342146985807015,-0.5053495138311116,-0.2755820979337829,-0.2169558644990622
6259,-0.9856265402784024,-0.7109314454573135,-1.217864444691096,-0.9862351918231993,0.657897391340961,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,0.487790793202753,-0.1919011114582004,-0.5669208036202978
3528,-0.5480937380900441,1.4228871238278837,0.005677233386278993,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,0.34277712970072327,-0.008779360314179323,1.1738461535257003,-0.7069067792687921
2874,1.0218769050564174,0.00034141097108565714,-1.217864444691096,0.6007126602845019,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,-1.3342146985807015,-0.008779360314179323,-0.5485362630297944,-0.800230763034455
4619,-0.7797287510132926,0.00034141097108565714,1.229218911463654,-0.9862351918231993,0.657897391340961,-0.8065983007036439,1.0096465255838731,-1.3462698958242274,-1.3342146985807015,-0.5053495138311116,0.27569191296999274,0.13300907462217346
9426,-1.2687360005179282,0.7116142673994847,1.229218911463654,-0.9862351918231993,-1.519993867070589,1.239774493856037,1.0096465255838731,1.333976499026512,0.34277712970072327,0.9843609467196853,1.5919649970609606,-0.2169558644990622
4929,-1.551845460757454,-0.7109314454573135,1.229218911463654,-0.45725257445396555,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,2.0197689579821483,0.487790793202753,0.36747409813626963,0.8329389528646448
3297,-0.83120319832957,0.00034141097108565714,0.005677233386278993,-1.515217809192433,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,0.34277712970072327,-0.008779360314179323,0.32043572823855265,-0.33361084420614084
4540,0.8417163394494465,1.4228871238278837,-1.217864444691096,-1.515217809192433,0.657897391340961,1.239774493856037,1.0096465255838731,-1.3462698958242274,0.34277712970072327,0.487790793202753,0.17283256752502757,-0.9868787305657806
11859,-1.3202104478342056,0.7116142673994847,0.005677233386278993,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,-1.3342146985807015,0.9843609467196853,1.6938019050882844,-0.5669208036202978
11586,0.6872929975006141,0.00034141097108565714,1.229218911463654,1.6586778950229695,0.657897391340961,-0.8065983007036439,-0.9904456407867155,1.333976499026512,0.34277712970072327,0.9843609467196853,-0.45823541661501804,0.13300907462217346
10419,-0.5223565144319054,0.00034141097108565714,-1.217864444691096,-1.515217809192433,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-0.008779360314179323,0.08115358571538463,-0.800230763034455
5851,1.5623586018773306,-0.7109314454573135,-1.217864444691096,0.6007126602845019,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,-1.3462698958242274,-1.3342146985807015,-0.5053495138311116,-0.9485126666322236,-0.5669208036202978
8398,0.8931907867657239,0.7116142673994847,-1.217864444691096,1.6586778950229695,0.657897391340961,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,0.34277712970072327,1.4809311002366177,-0.18290682855810392,-0.9168857427415336
5030,-1.1400498822272347,1.4228871238278837,-1.217864444691096,1.1296952776537357,0.657897391340961,1.239774493856037,1.0096465255838731,-0.4528544308739809,0.34277712970072327,-0.5053495138311116,2.082991117935353,-0.9868787305657806
4999,1.4079352599284982,-1.4222043018857125,-1.217864444691096,-0.9862351918231993,-1.519993867070589,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,-0.008779360314179323,-1.2211271367327288,0.13300907462217346
8257,-0.6767798563807378,-0.7109314454573135,-1.217864444691096,-0.45725257445396555,0.657897391340961,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,-1.3342146985807015,-0.5053495138311116,-0.3763884955950659,-0.5669208036202978
1891,0.2754974189703947,0.7116142673994847,0.005677233386278993,0.6007126602845019,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,0.34277712970072327,-1.001919667348044,0.07683051177639355,-0.5669208036202978
6386,0.42992076091922704,-1.4222043018857125,0.005677233386278993,0.07173004291526817,-1.519993867070589,1.239774493856037,1.0096465255838731,-1.3462698958242274,0.34277712970072327,-1.4984898208649762,-1.1348366303799569,1.5328688311071164
7337,-0.8054659746714313,1.4228871238278837,0.005677233386278993,-0.45725257445396555,0.657897391340961,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,1.4809311002366177,1.5056865055378115,-0.7069067792687921
295,-1.3202104478342056,0.00034141097108565714,-1.217864444691096,0.07173004291526817,0.657897391340961,1.239774493856037,1.0096465255838731,-0.4528544308739809,-1.3342146985807015,0.487790793202753,0.8918362543731124,-0.800230763034455
3881,-0.5223565144319054,1.4228871238278837,0.005677233386278993,1.6586778950229695,0.657897391340961,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,-0.5053495138311116,1.1446297747072425,-0.7069067792687921
2882,-0.8569404219877087,0.7116142673994847,0.005677233386278993,1.6586778950229695,0.657897391340961,-0.8065983007036439,1.0096465255838731,-1.3462698958242274,0.34277712970072327,1.4809311002366177,0.9628965019048364,-0.5669208036202978
6724,0.6615557738424754,-0.7109314454573135,-1.217864444691096,1.6586778950229695,0.657897391340961,1.239774493856037,-0.9904456407867155,-1.3462698958242274,0.34277712970072327,-0.5053495138311116,-0.8050765717778303,-0.5669208036202978
6535,-0.290721501508657,0.00034141097108565714,1.229218911463654,0.07173004291526817,0.657897391340961,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,0.34277712970072327,-0.5053495138311116,-0.06099422172412115,0.13300907462217346
1785,0.09533685336342372,1.4228871238278837,0.005677233386278993,-1.515217809192433,-1.519993867070589,1.239774493856037,-0.9904456407867155,0.4405610340762655,0.34277712970072327,0.487790793202753,0.5945558838493852,-0.7069067792687921
9598,-0.3421959488249344,-0.7109314454573135,0.005677233386278993,1.1296952776537357,0.657897391340961,1.239774493856037,1.0096465255838731,-1.3462698958242274,-1.3342146985807015,-1.001919667348044,-0.5257797948708776,0.13300907462217346
286,0.17254852433783988,-1.4222043018857125,0.005677233386278993,-0.9862351918231993,0.657897391340961,1.239774493856037,1.0096465255838731,0.4405610340762655,2.0197689579821483,-1.4984898208649762,-1.102969061691516,1.5328688311071164
9124,-1.551845460757454,-0.7109314454573135,0.005677233386278993,0.6007126602845019,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-0.4528544308739809,-1.3342146985807015,1.4809311002366177,0.36747409813626963,0.13300907462217346
10827,1.4851469309029144,-1.4222043018857125,1.229218911463654,1.6586778950229695,0.657897391340961,1.239774493856037,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-1.4984898208649762,-1.2262965525157818,2.932728587592059
1758,0.30123464262853344,1.4228871238278837,0.005677233386278993,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,1.333976499026512,0.34277712970072327,0.9843609467196853,0.45851610438991486,-0.7069067792687921
10750,0.8931907867657239,-1.4222043018857125,0.005677233386278993,-0.9862351918231993,-1.519993867070589,1.239774493856037,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-1.001919667348044,-1.1812722304688277,1.5328688311071164
1284,-1.1657871058853733,-0.7109314454573135,1.229218911463654,-0.45725257445396555,-1.519993867070589,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,0.34277712970072327,-1.001919667348044,-0.05376503527611972,0.8329389528646448
6649,-1.6805315790481477,1.4228871238278837,0.005677233386278993,-1.515217809192433,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-1.001919667348044,3.69018448240052,-0.7069067792687921
8776,-1.0628382112528185,-1.4222043018857125,0.005677233386278993,-0.45725257445396555,0.657897391340961,1.239774493856037,1.0096465255838731,-0.4528544308739809,0.34277712970072327,0.9843609467196853,-0.8250479556086634,1.5328688311071164
10549,-0.2649842778505183,0.00034141097108565714,0.005677233386278993,0.6007126602845019,-1.519993867070589,1.239774493856037,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,0.487790793202753,-0.07523997148930034,-0.33361084420614084
5707,-0.9856265402784024,0.7116142673994847,1.229218911463654,1.6586778950229695,0.657897391340961,-0.8065983007036439,1.0096465255838731,0.4405610340762655,-1.3342146985807015,-1.001919667348044,1.1302584748560014,-0.2169558644990622
7615,1.6653074965098853,-0.7109314454573135,0.005677233386278993,-0.45725257445396555,0.657897391340961,-0.8065983007036439,-0.9904456407867155,-1.3462698958242274,0.34277712970072327,0.487790793202753,-0.9612934130986682,0.13300907462217346
8419,0.7387674448168916,0.00034141097108565714,0.005677233386278993,-0.9862351918231993,-1.519993867070589,-0.8065983007036439,1.0096465255838731,0.4405610340762655,0.34277712970072327,0.9843609467196853,-0.4732116617378179,-0.33361084420614084
10296,-0.2649842778505183,-1.4222043018857125,-1.217864444691096,0.6007126602845019,0.657897391340961,1.239774493856037,-0.9904456407867155,0.4405610340762655,0.34277712970072327,0.9843609467196853,-1.0344537890113683,0.13300907462217346
7627,0.14681130067970116,-0.7109314454573135,1.229218911463654,0.07173004291526817,-1.519993867070589,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,0.34277712970072327,0.487790793202753,-0.6849097707618012,0.8329389528646448
9180,0.3784463136029496,-0.7109314454573135,1.229218911463654,1.6586778950229695,0.657897391340961,-0.8065983007036439,-0.9904456407867155,1.333976499026512,-1.3342146985807015,0.9843609467196853,-0.7436684978727887,0.8329389528646448
549,0.42992076091922704,0.00034141097108565714,-1.217864444691096,-0.9862351918231993,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,1.333976499026512,-1.3342146985807015,-1.001919667348044,-0.3763884955950659,-0.800230763034455
12401,-1.114312658569096,0.7116142673994847,0.005677233386278993,-0.45725257445396555,0.657897391340961,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,2.0197689579821483,-1.001919667348044,1.3218758062058857,-0.5669208036202978
11646,0.5843441028680593,1.4228871238278837,-1.217864444691096,-0.45725257445396555,0.657897391340961,1.239774493856037,-0.9904456407867155,-0.4528544308739809,0.34277712970072327,-0.008779360314179323,0.297787624213726,-0.9868787305657806
10056,0.5328696555517819,0.7116142673994847,1.229218911463654,-0.45725257445396555,0.657897391340961,-0.8065983007036439,1.0096465255838731,1.333976499026512,-1.3342146985807015,-1.4984898208649762,-0.042785368640809375,-0.2169558644990622
5294,-1.3974221188086218,1.4228871238278837,-1.217864444691096,-1.515217809192433,0.657897391340961,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,2.0197689579821483,-0.008779360314179323,2.7031724654711726,-0.9868787305657806
4392,-1.6805315790481477,0.00034141097108565714,0.005677233386278993,0.07173004291526817,0.657897391340961,-0.8065983007036439,-0.9904456407867155,0.4405610340762655,0.34277712970072327,-1.4984898208649762,1.6084864103313508,-0.33361084420614084
5684,-1.551845460757454,0.00034141097108565714,0.005677233386278993,-0.45725257445396555,0.657897391340961,-0.8065983007036439,-0.9904456407867155,1.333976499026512,0.34277712970072327,-1.4984898208649762,1.3082414960906055,-0.33361084420614084
2798,0.6615557738424754,0.7116142673994847,0.005677233386278993,-1.515217809192433,0.657897391340961,-0.8065983007036439,1.0096465255838731,-0.4528544308739809,0.34277712970072327,1.4809311002366177,-0.0960924457832583,-0.5669208036202978
9221,1.1763002470052497,0.7116142673994847,1.229218911463654,1.6586778950229695,-1.519993867070589,-0.8065983007036439,-0.9904456407867155,1.333976499026512,2.0197689579821483,0.9843609467196853,-0.2755820979337829,-0.2169558644990622
